class_id,teacher_id,name,time
9734,818383,class 3779,TT 1230-1345
7537,345323,class 3780,TT 1230-1345
6246,292631,class 3781,TT 1230-1345
7447,126421,class 3782,TT 1230-1345
7653,126421,class 3783,TT 1230-1345
8737,898824,class 3784,TT 1230-1345
2936,913123,class 3785,TT 1230-1345
3191,454321,class 3786,TT 1230-1345
5593,898824,class 3787,TT 1230-1345
1157,818383,class 3788,TT 1230-1345
8477,257533,class 3789,TT 1230-1345
9272,818789,class 3790,TT 1230-1345
4542,763263,class 3791,TT 1230-1345
8222,344691,class 3792,TT 1230-1345
1461,898824,class 3793,TT 1230-1345
6596,187298,class 3794,TT 1230-1345
9279,336739,class 3795,TT 1230-1345
5854,447398,class 3796,TT 1230-1345
7239,184795,class 3797,TT 1230-1345
8632,447398,class 3798,TT 1230-1345
6321,415814,class 3799,TT 1230-1345
8698,345323,class 3800,TT 1230-1345
2878,292631,class 3801,TT 1230-1345
7482,478916,class 3802,TT 1230-1345
1941,958567,class 3803,TT 1230-1345
9414,184795,class 3804,TT 1230-1345
9361,513249,class 3805,TT 1230-1345
8494,699727,class 3806,TT 1230-1345
9839,415814,class 3807,TT 1230-1345
9974,786731,class 3808,TT 1230-1345
4764,171178,class 3809,TT 1230-1345
7376,326466,class 3810,TT 1230-1345
6932,898824,class 3811,TT 1230-1345
2918,642152,class 3812,TT 1230-1345
2339,621115,class 3813,TT 1230-1345
5483,447398,class 3814,TT 1230-1345
7659,748959,class 3815,TT 1230-1345
7745,112555,class 3816,TT 1230-1345
9463,621115,class 3817,TT 1230-1345
9945,223682,class 3818,TT 1230-1345
9442,323912,class 3819,TT 1230-1345
8456,129888,class 3820,TT 1230-1345
8376,344691,class 3821,TT 1230-1345
3668,699727,class 3822,TT 1230-1345
7147,173915,class 3823,TT 1230-1345
1931,336739,class 3824,TT 1230-1345
3257,478916,class 3825,TT 1230-1345
4241,478916,class 3826,TT 1230-1345
3381,688938,class 3827,TT 1230-1345
8145,187298,class 3828,TT 1230-1345
7682,786731,class 3829,TT 1230-1345
3254,258133,class 3830,TT 1230-1345
3439,323912,class 3831,TT 1230-1345
1996,976337,class 3832,TT 1230-1345
4564,112555,class 3833,TT 1230-1345
3314,242556,class 3834,TT 1230-1345
4253,345323,class 3835,TT 1230-1345
4698,642152,class 3836,TT 1230-1345
1196,184795,class 3837,TT 1230-1345
1731,258133,class 3838,TT 1230-1345
7587,763263,class 3839,TT 1230-1345
3546,642152,class 3840,TT 1230-1345
6416,323912,class 3841,TT 1230-1345
5757,699727,class 3842,TT 1230-1345
1745,197923,class 3843,TT 1230-1345
6679,171178,class 3844,TT 1230-1345
1276,487544,class 3845,TT 1230-1345
4417,165726,class 3846,TT 1230-1345
1596,642152,class 3847,TT 1230-1345
2955,187298,class 3848,TT 1230-1345
2882,793639,class 3849,TT 1230-1345
2463,126421,class 3850,TT 1230-1345
3471,336739,class 3851,TT 1230-1345
9991,449264,class 3852,TT 1230-1345
7763,958567,class 3853,TT 1230-1345
1693,328328,class 3854,TT 1230-1345
5762,513249,class 3855,TT 1230-1345
1318,425816,class 3856,TT 1230-1345
1767,484344,class 3857,TT 1230-1345
1125,454321,class 3858,TT 1230-1345
5886,484344,class 3859,TT 1230-1345
6472,425816,class 3860,TT 1230-1345
4111,786214,class 3861,TT 1230-1345
8435,748959,class 3862,TT 1230-1345
2683,187298,class 3863,TT 1230-1345
7772,876877,class 3864,TT 1230-1345
7392,345323,class 3865,TT 1230-1345
6586,326466,class 3866,TT 1230-1345
2751,126421,class 3867,TT 1230-1345
2685,616715,class 3868,TT 1230-1345
3592,187298,class 3869,TT 1230-1345
3325,838464,class 3870,TT 1230-1345
5733,129888,class 3871,TT 1230-1345
6491,415814,class 3872,TT 1230-1345
6438,326466,class 3873,TT 1230-1345
2853,838464,class 3874,TT 1230-1345
8521,197923,class 3875,TT 1230-1345
9792,818789,class 3876,TT 1230-1345
7597,616715,class 3877,TT 1230-1345
5262,913123,class 3878,TT 1230-1345
6112,449264,class 3879,TT 1230-1345
5118,838464,class 3880,TT 1230-1345
3659,184795,class 3881,TT 1230-1345
9166,487544,class 3882,TT 1230-1345
8235,688938,class 3883,TT 1230-1345
6665,336739,class 3884,TT 1230-1345
3588,197923,class 3885,TT 1230-1345
3447,449969,class 3886,TT 1230-1345
9814,699727,class 3887,TT 1230-1345
3785,165726,class 3888,TT 1230-1345
4721,173915,class 3889,TT 1230-1345
8537,258133,class 3890,TT 1230-1345
5884,197923,class 3891,TT 1230-1345
1239,513249,class 3892,TT 1230-1345
3344,621115,class 3893,TT 1230-1345
6959,562489,class 3894,TT 1230-1345
4435,688938,class 3895,TT 1230-1345
6117,876877,class 3896,TT 1230-1345
4772,562489,class 3897,TT 1230-1345
5983,818383,class 3898,TT 1230-1345
1964,642152,class 3899,TT 1230-1345
8681,513249,class 3900,TT 1230-1345
7591,748959,class 3901,TT 1230-1345
5743,513249,class 3902,TT 1230-1345
5858,133651,class 3903,TT 1230-1345
8311,958567,class 3904,TT 1230-1345
3231,242556,class 3905,TT 1230-1345
8281,648451,class 3906,TT 1230-1345
1551,818383,class 3907,TT 1230-1345
1764,165726,class 3908,TT 1230-1345
2392,913123,class 3909,TT 1230-1345
6526,449264,class 3910,TT 1230-1345
1263,793639,class 3911,TT 1230-1345
8975,763263,class 3912,TT 1230-1345
4277,478916,class 3913,TT 1230-1345
1971,165726,class 3914,TT 1230-1345
7227,165726,class 3915,TT 1230-1345
4251,513249,class 3916,TT 1230-1345
4738,449969,class 3917,TT 1230-1345
9875,165726,class 3918,TT 1230-1345
7639,786214,class 3919,TT 1230-1345
6899,513249,class 3920,TT 1230-1345
6815,235917,class 3921,TT 1230-1345
3196,616715,class 3922,TT 1230-1345
4672,688938,class 3923,TT 1230-1345
5218,838464,class 3924,TT 1230-1345
4481,748959,class 3925,TT 1230-1345
5476,876877,class 3926,TT 1230-1345
7916,344691,class 3927,TT 1230-1345
1916,133651,class 3928,TT 1230-1345
3465,748959,class 3929,TT 1230-1345
9981,449264,class 3930,TT 1230-1345
2157,326466,class 3931,TT 1230-1345
6838,187298,class 3932,TT 1230-1345
2658,642152,class 3933,TT 1230-1345
3477,621115,class 3934,TT 1230-1345
5766,786731,class 3935,TT 1230-1345
8793,171178,class 3936,TT 1230-1345
5132,244666,class 3937,TT 1230-1345
4155,244666,class 3938,TT 1230-1345
9832,323912,class 3939,TT 1230-1345
7139,112555,class 3940,TT 1230-1345
1576,786731,class 3941,TT 1230-1345
4254,344691,class 3942,TT 1230-1345
7318,478916,class 3943,TT 1230-1345
8864,748959,class 3944,TT 1230-1345
4551,323912,class 3945,TT 1230-1345
3133,562489,class 3946,TT 1230-1345
5912,449969,class 3947,TT 1230-1345
4563,184795,class 3948,TT 1230-1345
7691,634195,class 3949,TT 1230-1345
6578,292631,class 3950,TT 1230-1345
1338,642152,class 3951,TT 1230-1345
8587,425816,class 3952,TT 1230-1345
1898,447398,class 3953,TT 1230-1345
3165,323912,class 3954,TT 1230-1345
4123,328328,class 3955,TT 1230-1345
5861,876877,class 3956,TT 1230-1345
1886,449264,class 3957,TT 1230-1345
6988,786731,class 3958,TT 1230-1345
8853,699727,class 3959,TT 1230-1345
8684,876877,class 3960,TT 1230-1345
2218,688938,class 3961,TT 1230-1345
2479,328328,class 3962,TT 1230-1345
8867,425816,class 3963,TT 1230-1345
6913,298774,class 3964,TT 1230-1345
7988,178765,class 3965,TT 1230-1345
4186,898824,class 3966,TT 1230-1345
3295,513249,class 3967,TT 1230-1345
9185,454321,class 3968,TT 1230-1345
3564,344691,class 3969,TT 1230-1345
2464,786731,class 3970,TT 1230-1345
9193,187298,class 3971,TT 1230-1345
5622,344691,class 3972,TT 1230-1345
5624,648451,class 3973,TT 1230-1345
8366,223682,class 3974,TT 1230-1345
3317,449264,class 3975,TT 1230-1345
2261,786731,class 3976,TT 1230-1345
1382,648451,class 3977,TT 1230-1345
8334,838464,class 3978,TT 1230-1345
5237,447398,class 3979,TT 1230-1345
3591,641631,class 3980,TT 1230-1345
7782,958567,class 3981,TT 1230-1345
9293,763263,class 3982,TT 1230-1345
8393,447398,class 3983,TT 1230-1345
9766,298774,class 3984,TT 1230-1345
2328,449264,class 3985,TT 1230-1345
7224,478916,class 3986,TT 1230-1345
4944,763263,class 3987,TT 1230-1345
1914,126421,class 3988,TT 1230-1345
4226,478916,class 3989,TT 1230-1345
6259,818383,class 3990,TT 1230-1345
6278,648451,class 3991,TT 1230-1345
9131,449264,class 3992,TT 1230-1345
6494,292631,class 3993,TT 1230-1345
4544,449969,class 3994,TT 1230-1345
4934,184795,class 3995,TT 1230-1345
3846,791843,class 3996,TT 1230-1345
7263,791843,class 3997,TT 1230-1345
9949,223682,class 3998,TT 1230-1345
4879,793639,class 3999,TT 1230-1345
9362,641631,class 4000,TT 1230-1345
1136,133651,class 4001,TT 1230-1345
7827,898824,class 4002,TT 1230-1345
2985,129888,class 4003,TT 1230-1345
2966,876877,class 4004,TT 1230-1345
6746,298774,class 4005,TT 1230-1345
2322,913123,class 4006,TT 1230-1345
1517,642152,class 4007,TT 1230-1345
4211,763263,class 4008,TT 1230-1345
6981,786731,class 4009,TT 1230-1345
8939,244666,class 4010,TT 1230-1345
2544,126421,class 4011,TT 1230-1345
2638,415814,class 4012,TT 1230-1345
3978,913123,class 4013,TT 1230-1345
2771,616715,class 4014,TT 1230-1345
3838,484344,class 4015,TT 1230-1345
2662,976337,class 4016,TT 1230-1345
1728,791843,class 4017,TT 1230-1345
5648,641631,class 4018,TT 1230-1345
7812,688938,class 4019,TT 1230-1345
6152,112555,class 4020,TT 1230-1345
1663,244666,class 4021,TT 1230-1345
2169,323912,class 4022,TT 1230-1345
6876,786214,class 4023,TT 1230-1345
7613,838464,class 4024,TT 1230-1345
1721,242556,class 4025,TT 1230-1345
3637,791843,class 4026,TT 1230-1345
4127,818789,class 4027,TT 1230-1345
1266,425816,class 4028,TT 1230-1345
5364,562489,class 4029,TT 1230-1345
4984,763263,class 4030,TT 1230-1345
2446,173915,class 4031,TT 1230-1345
5365,129888,class 4032,TT 1230-1345
4562,184795,class 4033,TT 1230-1345
9331,763263,class 4034,TT 1230-1345
4516,786214,class 4035,TT 1230-1345
5719,672273,class 4036,TT 1230-1345
8782,197923,class 4037,TT 1230-1345
9242,562489,class 4038,TT 1230-1345
4658,112555,class 4039,TT 1230-1345
1393,688938,class 4040,TT 1230-1345
7925,997292,class 4041,TT 1230-1345
1319,478916,class 4042,TT 1230-1345
8241,326466,class 4043,TT 1230-1345
8753,133651,class 4044,TT 1230-1345
4485,235917,class 4045,TT 1230-1345
3319,257533,class 4046,TT 1230-1345
5167,345323,class 4047,TT 1230-1345
9456,129888,class 4048,TT 1230-1345
7287,818383,class 4049,TT 1230-1345
7167,898824,class 4050,TT 1230-1345
5976,513249,class 4051,TT 1400-1515
9211,818383,class 4052,TT 1400-1515
9726,336739,class 4053,TT 1400-1515
2612,298774,class 4054,TT 1400-1515
8471,634195,class 4055,TT 1400-1515
3926,326466,class 4056,TT 1400-1515
9428,258133,class 4057,TT 1400-1515
2727,323912,class 4058,TT 1400-1515
4117,958567,class 4059,TT 1400-1515
6428,748959,class 4060,TT 1400-1515
7724,672273,class 4061,TT 1400-1515
4148,258133,class 4062,TT 1400-1515
6197,178765,class 4063,TT 1400-1515
5287,838464,class 4064,TT 1400-1515
1368,129888,class 4065,TT 1400-1515
6143,184795,class 4066,TT 1400-1515
6316,336739,class 4067,TT 1400-1515
6763,562489,class 4068,TT 1400-1515
7712,244666,class 4069,TT 1400-1515
2351,748959,class 4070,TT 1400-1515
5868,244666,class 4071,TT 1400-1515
8569,648451,class 4072,TT 1400-1515
2291,876877,class 4073,TT 1400-1515
7133,763263,class 4074,TT 1400-1515
1856,223682,class 4075,TT 1400-1515
4325,235917,class 4076,TT 1400-1515
7253,793639,class 4077,TT 1400-1515
3682,793639,class 4078,TT 1400-1515
8181,793639,class 4079,TT 1400-1515
1392,699727,class 4080,TT 1400-1515
1775,344691,class 4081,TT 1400-1515
5178,178765,class 4082,TT 1400-1515
8785,913123,class 4083,TT 1400-1515
3528,197923,class 4084,TT 1400-1515
4229,187298,class 4085,TT 1400-1515
3672,223682,class 4086,TT 1400-1515
9641,292631,class 4087,TT 1400-1515
1547,244666,class 4088,TT 1400-1515
8854,223682,class 4089,TT 1400-1515
9968,449264,class 4090,TT 1400-1515
8317,129888,class 4091,TT 1400-1515
7141,621115,class 4092,TT 1400-1515
9314,513249,class 4093,TT 1400-1515
8355,763263,class 4094,TT 1400-1515
5692,165726,class 4095,TT 1400-1515
2526,634195,class 4096,TT 1400-1515
2491,763263,class 4097,TT 1400-1515
3121,298774,class 4098,TT 1400-1515
4925,178765,class 4099,TT 1400-1515
2581,223682,class 4100,TT 1400-1515
6477,818789,class 4101,TT 1400-1515
9748,292631,class 4102,TT 1400-1515
9225,425816,class 4103,TT 1400-1515
2964,688938,class 4104,TT 1400-1515
2888,178765,class 4105,TT 1400-1515
2332,634195,class 4106,TT 1400-1515
2563,478916,class 4107,TT 1400-1515
4433,688938,class 4108,TT 1400-1515
9176,257533,class 4109,TT 1400-1515
1495,344691,class 4110,TT 1400-1515
3193,913123,class 4111,TT 1400-1515
1985,449264,class 4112,TT 1400-1515
1569,818383,class 4113,TT 1400-1515
9951,298774,class 4114,TT 1400-1515
2695,197923,class 4115,TT 1400-1515
2435,449264,class 4116,TT 1400-1515
8689,641631,class 4117,TT 1400-1515
5769,133651,class 4118,TT 1400-1515
2942,818383,class 4119,TT 1400-1515
8948,184795,class 4120,TT 1400-1515
8718,454321,class 4121,TT 1400-1515
6433,187298,class 4122,TT 1400-1515
8331,173915,class 4123,TT 1400-1515
5446,487544,class 4124,TT 1400-1515
4114,484344,class 4125,TT 1400-1515
9473,478916,class 4126,TT 1400-1515
6346,699727,class 4127,TT 1400-1515
4437,336739,class 4128,TT 1400-1515
5656,171178,class 4129,TT 1400-1515
1875,258133,class 4130,TT 1400-1515
9854,336739,class 4131,TT 1400-1515
2456,478916,class 4132,TT 1400-1515
7941,562489,class 4133,TT 1400-1515
2587,184795,class 4134,TT 1400-1515
4643,336739,class 4135,TT 1400-1515
9224,748959,class 4136,TT 1400-1515
3623,298774,class 4137,TT 1400-1515
1321,913123,class 4138,TT 1400-1515
3879,688938,class 4139,TT 1400-1515
6459,976337,class 4140,TT 1400-1515
4651,415814,class 4141,TT 1400-1515
8733,487544,class 4142,TT 1400-1515
2287,258133,class 4143,TT 1400-1515
3677,447398,class 4144,TT 1400-1515
2253,786731,class 4145,TT 1400-1515
3249,976337,class 4146,TT 1400-1515
5594,344691,class 4147,TT 1400-1515
3126,345323,class 4148,TT 1400-1515
2687,323912,class 4149,TT 1400-1515
3146,688938,class 4150,TT 1400-1515
4387,786214,class 4151,TT 1400-1515
5713,997292,class 4152,TT 1400-1515
1824,197923,class 4153,TT 1400-1515
6726,818789,class 4154,TT 1400-1515
4517,748959,class 4155,TT 1400-1515
9958,913123,class 4156,TT 1400-1515
6289,484344,class 4157,TT 1400-1515
1537,173915,class 4158,TT 1400-1515
7354,184795,class 4159,TT 1400-1515
7279,187298,class 4160,TT 1400-1515
5368,838464,class 4161,TT 1400-1515
2992,818789,class 4162,TT 1400-1515
7823,818789,class 4163,TT 1400-1515
4722,786731,class 4164,TT 1400-1515
2617,345323,class 4165,TT 1400-1515
1946,129888,class 4166,TT 1400-1515
3621,793639,class 4167,TT 1400-1515
4457,425816,class 4168,TT 1400-1515
6987,235917,class 4169,TT 1400-1515
2482,818383,class 4170,TT 1400-1515
7976,447398,class 4171,TT 1400-1515
9828,484344,class 4172,TT 1400-1515
3882,235917,class 4173,TT 1400-1515
5425,786731,class 4174,TT 1400-1515
7142,292631,class 4175,TT 1400-1515
5569,112555,class 4176,TT 1400-1515
6431,634195,class 4177,TT 1400-1515
1297,616715,class 4178,TT 1400-1515
2229,129888,class 4179,TT 1400-1515
4194,129888,class 4180,TT 1400-1515
1797,328328,class 4181,TT 1400-1515
8427,326466,class 4182,TT 1400-1515
5828,133651,class 4183,TT 1400-1515
6213,478916,class 4184,TT 1400-1515
9144,449969,class 4185,TT 1400-1515
3552,642152,class 4186,TT 1400-1515
5431,326466,class 4187,TT 1400-1515
3658,298774,class 4188,TT 1400-1515
9341,184795,class 4189,TT 1400-1515
3492,223682,class 4190,TT 1400-1515
7539,748959,class 4191,TT 1400-1515
4488,133651,class 4192,TT 1400-1515
6187,447398,class 4193,TT 1400-1515
3247,187298,class 4194,TT 1400-1515
7252,328328,class 4195,TT 1400-1515
4529,344691,class 4196,TT 1400-1515
2689,197923,class 4197,TT 1400-1515
7151,478916,class 4198,TT 1400-1515
8315,818383,class 4199,TT 1400-1515
5681,793639,class 4200,TT 1400-1515
2197,791843,class 4201,TT 1400-1515
6952,184795,class 4202,TT 1400-1515
5819,184795,class 4203,TT 1400-1515
7975,621115,class 4204,TT 1400-1515
9689,292631,class 4205,TT 1400-1515
7558,818789,class 4206,TT 1400-1515
1669,786214,class 4207,TT 1400-1515
9413,178765,class 4208,TT 1400-1515
8739,484344,class 4209,TT 1400-1515
8897,129888,class 4210,TT 1400-1515
1268,223682,class 4211,TT 1400-1515
1749,997292,class 4212,TT 1400-1515
2671,562489,class 4213,TT 1400-1515
9232,178765,class 4214,TT 1400-1515
2545,688938,class 4215,TT 1400-1515
5816,173915,class 4216,TT 1400-1515
2371,876877,class 4217,TT 1400-1515
2812,791843,class 4218,TT 1400-1515
9186,818383,class 4219,TT 1400-1515
8112,258133,class 4220,TT 1400-1515
6173,292631,class 4221,TT 1400-1515
1652,958567,class 4222,TT 1400-1515
9618,425816,class 4223,TT 1400-1515
1698,997292,class 4224,TT 1400-1515
7629,642152,class 4225,TT 1400-1515
1571,634195,class 4226,TT 1400-1515
7338,112555,class 4227,TT 1400-1515
3875,449264,class 4228,TT 1400-1515
6134,292631,class 4229,TT 1400-1515
6434,171178,class 4230,TT 1400-1515
1726,187298,class 4231,TT 1400-1515
7282,513249,class 4232,TT 1400-1515
6166,449969,class 4233,TT 1400-1515
4122,898824,class 4234,TT 1400-1515
3723,838464,class 4235,TT 1400-1515
5655,513249,class 4236,TT 1400-1515
1659,257533,class 4237,TT 1400-1515
2252,178765,class 4238,TT 1400-1515
3124,415814,class 4239,TT 1400-1515
1123,616715,class 4240,TT 1400-1515
9719,997292,class 4241,TT 1400-1515
7586,898824,class 4242,TT 1400-1515
7377,958567,class 4243,TT 1400-1515
9811,562489,class 4244,TT 1400-1515
4519,133651,class 4245,TT 1400-1515
5316,415814,class 4246,TT 1400-1515
3134,126421,class 4247,TT 1400-1515
6754,345323,class 4248,TT 1400-1515
7696,913123,class 4249,TT 1400-1515
6385,178765,class 4250,TT 1400-1515
5221,838464,class 4251,TT 1400-1515
3872,641631,class 4252,TT 1400-1515
3313,328328,class 4253,TT 1400-1515
7714,298774,class 4254,TT 1400-1515
9373,165726,class 4255,TT 1400-1515
9733,242556,class 4256,TT 1400-1515
9252,345323,class 4257,TT 1400-1515
5651,478916,class 4258,TT 1400-1515
5318,126421,class 4259,TT 1400-1515
1988,876877,class 4260,TT 1400-1515
4369,958567,class 4261,TT 1400-1515
9436,187298,class 4262,TT 1400-1515
4424,621115,class 4263,TT 1400-1515
9898,425816,class 4264,TT 1400-1515
3514,257533,class 4265,TT 1400-1515
2279,688938,class 4266,TT 1400-1515
3598,786214,class 4267,TT 1400-1515
4357,786214,class 4268,TT 1400-1515
6643,484344,class 4269,TT 1400-1515
2927,345323,class 4270,TT 1400-1515
9215,913123,class 4271,TT 1400-1515
5288,838464,class 4272,TT 1400-1515
1515,187298,class 4273,TT 1400-1515
2799,699727,class 4274,TT 1400-1515
9333,126421,class 4275,TT 1400-1515
9764,876877,class 4276,TT 1400-1515
1718,187298,class 4277,TT 1400-1515
7531,478916,class 4278,TT 1400-1515
5126,447398,class 4279,TT 1400-1515
4751,187298,class 4280,TT 1400-1515
6843,112555,class 4281,TT 1400-1515
3678,876877,class 4282,TT 1400-1515
5421,344691,class 4283,TT 1400-1515
8842,323912,class 4284,TT 1400-1515
1736,838464,class 4285,TT 1400-1515
2869,197923,class 4286,TT 1400-1515
1262,184795,class 4287,TT 1400-1515
3771,326466,class 4288,TT 1400-1515
6473,793639,class 4289,TT 1400-1515
1158,415814,class 4290,TT 1400-1515
6297,786214,class 4291,TT 1400-1515
8528,126421,class 4292,TT 1400-1515
7132,173915,class 4293,TT 1400-1515
4494,449264,class 4294,TT 1400-1515
2997,786731,class 4295,TT 1400-1515
6231,786214,class 4296,TT 1400-1515
6833,672273,class 4297,TT 1400-1515
6575,454321,class 4298,TT 1400-1515
4963,976337,class 4299,TT 1400-1515
3746,484344,class 4300,TT 1400-1515
3579,642152,class 4301,TT 1400-1515
5342,244666,class 4302,TT 1400-1515
2682,786214,class 4303,TT 1400-1515
9247,818789,class 4304,TT 1400-1515
6144,112555,class 4305,TT 1400-1515
4843,336739,class 4306,TT 1400-1515
1981,345323,class 4307,TT 1400-1515
2844,449264,class 4308,TT 1400-1515
7656,112555,class 4309,TT 1400-1515
8658,223682,class 4310,TT 1400-1515
6924,328328,class 4311,TT 1400-1515
8365,184795,class 4312,TT 1400-1515
8998,197923,class 4313,TT 1400-1515
4777,244666,class 4314,TT 1400-1515
2842,323912,class 4315,TT 1400-1515
9724,487544,class 4316,TT 1400-1515
3221,958567,class 4317,TT 1400-1515
7623,173915,class 4318,TT 1400-1515
1586,838464,class 4319,TT 1400-1515
9957,898824,class 4320,TT 1400-1515
8384,786214,class 4321,TT 1400-1515
4144,997292,class 4322,TT 1400-1515
7617,876877,class 4323,TT 1400-1515
1761,129888,class 4324,TT 1400-1515
7933,165726,class 4325,TT 1400-1515
2144,292631,class 4326,TT 1400-1515
3925,447398,class 4327,TT 1400-1515
5324,763263,class 4328,TT 1400-1515
5756,976337,class 4329,TT 1400-1515
7773,298774,class 4330,TT 1400-1515
7843,449264,class 4331,TT 1400-1515
1337,786731,class 4332,TT 1400-1515
6135,415814,class 4333,TT 1400-1515
2999,244666,class 4334,TT 1400-1515
3863,178765,class 4335,TT 1400-1515
8324,415814,class 4336,TT 1400-1515
6968,513249,class 4337,TT 1400-1515
8819,616715,class 4338,TT 1400-1515
4345,634195,class 4339,TT 1400-1515
7622,621115,class 4340,TT 1400-1515
3315,976337,class 4341,TT 1400-1515
5896,913123,class 4342,TT 1400-1515
1556,187298,class 4343,TT 1400-1515
7612,112555,class 4344,TT 1400-1515
4359,913123,class 4345,TT 1400-1515
2337,173915,class 4346,TT 1400-1515
8594,328328,class 4347,TT 1400-1515
1889,292631,class 4348,TT 1400-1515
2319,976337,class 4349,TT 1400-1515
8163,298774,class 4350,TT 1400-1515
7274,257533,class 4351,TT 1400-1515
7572,484344,class 4352,TT 1400-1515
4452,562489,class 4353,TT 1400-1515
7911,171178,class 4354,TT 1400-1515
1747,699727,class 4355,TT 1400-1515
6285,447398,class 4356,TT 1400-1515
1755,976337,class 4357,TT 1400-1515
9325,876877,class 4358,TT 1400-1515
4975,958567,class 4359,TT 1400-1515
2268,223682,class 4360,TT 1400-1515
3311,487544,class 4361,TT 1400-1515
6817,454321,class 4362,TT 1400-1515
2121,913123,class 4363,TT 1400-1515
1358,958567,class 4364,TT 1400-1515
6595,898824,class 4365,TT 1400-1515
3571,913123,class 4366,TT 1400-1515
4942,454321,class 4367,TT 1400-1515
2266,184795,class 4368,TT 1400-1515
1638,223682,class 4369,TT 1400-1515
8849,997292,class 4370,TT 1400-1515
4682,763263,class 4371,TT 1400-1515
3114,345323,class 4372,TT 1400-1515
9245,197923,class 4373,TT 1400-1515
6897,478916,class 4374,TT 1400-1515
1921,454321,class 4375,TT 1400-1515
1631,793639,class 4376,TT 1400-1515
5359,976337,class 4377,TT 1400-1515
7746,173915,class 4378,TT 1400-1515
9546,487544,class 4379,TT 1400-1515
7817,126421,class 4380,TT 1400-1515
8995,763263,class 4381,TT 1400-1515
6579,562489,class 4382,TT 1400-1515
2189,454321,class 4383,TT 1400-1515
5154,487544,class 4384,TT 1400-1515
9122,876877,class 4385,TT 1400-1515
6217,688938,class 4386,TT 1400-1515
9995,257533,class 4387,TT 1400-1515
1474,838464,class 4388,TT 1400-1515
2566,298774,class 4389,TT 1400-1515
7951,672273,class 4390,TT 1400-1515
6963,688938,class 4391,TT 1400-1515
9569,298774,class 4392,TT 1400-1515
2794,326466,class 4393,TT 1400-1515
2767,298774,class 4394,TT 1400-1515
6325,129888,class 4395,TT 1400-1515
1813,818789,class 4396,TT 1400-1515
4587,763263,class 4397,TT 1400-1515
9221,415814,class 4398,TT 1400-1515
8557,415814,class 4399,TT 1400-1515
2251,323912,class 4400,TT 1400-1515
3952,793639,class 4401,TT 1400-1515
6597,244666,class 4402,TT 1400-1515
5253,616715,class 4403,TT 1400-1515
9265,242556,class 4404,TT 1400-1515
4317,898824,class 4405,TT 1400-1515
5755,898824,class 4406,TT 1400-1515
8613,634195,class 4407,TT 1400-1515
3177,641631,class 4408,TT 1400-1515
2877,328328,class 4409,TT 1400-1515
6835,244666,class 4410,TT 1400-1515
3475,616715,class 4411,TT 1400-1515
7149,244666,class 4412,TT 1400-1515
2347,621115,class 4413,TT 1400-1515
5678,616715,class 4414,TT 1400-1515
7671,129888,class 4415,TT 1400-1515
3833,748959,class 4416,TT 1400-1515
6421,165726,class 4417,TT 1400-1515
1456,258133,class 4418,TT 1400-1515
2673,699727,class 4419,TT 1400-1515
9434,171178,class 4420,TT 1400-1515
1626,642152,class 4421,TT 1400-1515
3545,786731,class 4422,TT 1400-1515
1167,126421,class 4423,TT 1400-1515
4296,562489,class 4424,TT 1400-1515
6537,449264,class 4425,TT 1400-1515
8891,997292,class 4426,TT 1400-1515
7299,913123,class 4427,TT 1400-1515
3673,621115,class 4428,TT 1400-1515
8445,699727,class 4429,TT 1400-1515
9287,178765,class 4430,TT 1400-1515
2352,165726,class 4431,TT 1400-1515
6613,487544,class 4432,TT 1400-1515
2677,345323,class 4433,TT 1400-1515
9966,244666,class 4434,TT 1400-1515
6675,178765,class 4435,TT 1400-1515
4395,344691,class 4436,TT 1400-1515
5416,958567,class 4437,TT 1400-1515
8491,484344,class 4438,TT 1400-1515
3331,621115,class 4439,TT 1400-1515
3636,898824,class 4440,TT 1400-1515
4171,997292,class 4441,TT 1400-1515
2488,642152,class 4442,TT 1400-1515
7456,449969,class 4443,TT 1400-1515
2542,672273,class 4444,TT 1400-1515
6788,133651,class 4445,TT 1400-1515
5384,976337,class 4446,TT 1400-1515
7641,616715,class 4447,TT 1400-1515
3479,129888,class 4448,TT 1400-1515
4439,129888,class 4449,TT 1400-1515
7182,447398,class 4450,TT 1400-1515
6562,672273,class 4451,TT 1400-1515
6741,126421,class 4452,TT 1400-1515
4842,425816,class 4453,TT 1400-1515
6273,178765,class 4454,TT 1400-1515
8614,244666,class 4455,TT 1400-1515
4356,326466,class 4456,TT 1400-1515
6878,786214,class 4457,TT 1400-1515
1413,487544,class 4458,TT 1400-1515
4286,112555,class 4459,TT 1400-1515
9348,345323,class 4460,TT 1400-1515
2448,242556,class 4461,TT 1400-1515
1588,449264,class 4462,TT 1400-1515
1423,958567,class 4463,TT 1400-1515
8951,187298,class 4464,TT 1400-1515
1453,818383,class 4465,TT 1400-1515
3889,648451,class 4466,TT 1400-1515
6348,672273,class 4467,TT 1400-1515
5747,484344,class 4468,TT 1400-1515
2598,748959,class 4469,TT 1400-1515
5619,748959,class 4470,TT 1400-1515
2245,328328,class 4471,TT 1400-1515
8623,258133,class 4472,TT 1400-1515
4463,178765,class 4473,TT 1400-1515
7359,129888,class 4474,TT 1400-1515
7999,958567,class 4475,TT 1400-1515
2978,642152,class 4476,TT 1400-1515
2629,634195,class 4477,TT 1400-1515
